"tick","run","remainingTanksBlue","remainingTanksRed","remainingRidersBlue","remainingRidersRed","remainingSoldiersBlue","remainingSoldiersRed"
2.0,12,10.0,10.0,10.0,10.0,10.0,10.0
3.0,12,10.0,10.0,9.0,9.0,10.0,10.0
4.0,12,10.0,10.0,9.0,8.0,9.0,10.0
5.0,12,10.0,10.0,9.0,8.0,9.0,10.0
6.0,12,10.0,10.0,9.0,7.0,8.0,10.0
7.0,12,10.0,10.0,9.0,7.0,8.0,10.0
8.0,12,10.0,10.0,9.0,7.0,8.0,10.0
9.0,12,10.0,9.0,8.0,7.0,7.0,10.0
10.0,12,10.0,7.0,7.0,7.0,7.0,10.0
11.0,12,10.0,7.0,7.0,7.0,7.0,10.0
12.0,12,10.0,7.0,7.0,7.0,7.0,10.0
13.0,12,10.0,7.0,6.0,6.0,7.0,10.0
14.0,12,9.0,6.0,6.0,6.0,7.0,10.0
15.0,12,9.0,6.0,6.0,5.0,6.0,10.0
16.0,12,8.0,6.0,6.0,5.0,6.0,9.0
17.0,12,7.0,6.0,6.0,5.0,6.0,8.0
18.0,12,7.0,6.0,6.0,5.0,6.0,8.0
19.0,12,7.0,6.0,6.0,5.0,6.0,8.0
20.0,12,7.0,6.0,6.0,5.0,6.0,8.0
21.0,12,6.0,6.0,6.0,3.0,6.0,8.0
22.0,12,6.0,6.0,3.0,3.0,6.0,8.0
23.0,12,6.0,6.0,3.0,3.0,6.0,8.0
24.0,12,6.0,6.0,3.0,2.0,6.0,8.0
25.0,12,6.0,6.0,3.0,2.0,5.0,8.0
26.0,12,6.0,6.0,3.0,2.0,5.0,8.0
27.0,12,6.0,6.0,3.0,2.0,4.0,8.0
28.0,12,6.0,6.0,3.0,2.0,4.0,7.0
29.0,12,6.0,5.0,2.0,2.0,4.0,7.0
30.0,12,6.0,5.0,1.0,1.0,2.0,6.0
31.0,12,6.0,5.0,1.0,1.0,2.0,4.0
32.0,12,6.0,5.0,1.0,1.0,2.0,4.0
33.0,12,6.0,5.0,1.0,1.0,1.0,3.0
34.0,12,6.0,5.0,0.0,0.0,1.0,3.0
35.0,12,6.0,4.0,0.0,0.0,1.0,3.0
36.0,12,5.0,4.0,0.0,0.0,1.0,3.0
37.0,12,5.0,4.0,0.0,0.0,1.0,3.0
38.0,12,4.0,4.0,0.0,0.0,1.0,2.0
39.0,12,4.0,4.0,0.0,0.0,1.0,2.0
40.0,12,4.0,4.0,0.0,0.0,1.0,2.0
41.0,12,3.0,4.0,0.0,0.0,1.0,1.0
42.0,12,2.0,4.0,0.0,0.0,1.0,1.0
43.0,12,2.0,4.0,0.0,0.0,1.0,1.0
44.0,12,2.0,3.0,0.0,0.0,0.0,1.0
45.0,12,2.0,3.0,0.0,0.0,0.0,1.0
46.0,12,2.0,3.0,0.0,0.0,0.0,1.0
47.0,12,2.0,3.0,0.0,0.0,0.0,1.0
48.0,12,2.0,2.0,0.0,0.0,0.0,1.0
49.0,12,2.0,2.0,0.0,0.0,0.0,0.0
50.0,12,2.0,2.0,0.0,0.0,0.0,0.0
51.0,12,1.0,2.0,0.0,0.0,0.0,0.0
52.0,12,1.0,2.0,0.0,0.0,0.0,0.0
53.0,12,1.0,2.0,0.0,0.0,0.0,0.0
54.0,12,1.0,2.0,0.0,0.0,0.0,0.0
55.0,12,0.0,2.0,0.0,0.0,0.0,0.0
1.0,13,10.0,10.0,10.0,10.0,10.0,10.0
2.0,13,10.0,10.0,10.0,10.0,10.0,10.0
3.0,13,10.0,10.0,10.0,10.0,10.0,10.0
4.0,13,10.0,10.0,10.0,9.0,10.0,10.0
5.0,13,10.0,10.0,10.0,9.0,8.0,10.0
6.0,13,10.0,9.0,10.0,9.0,8.0,10.0
7.0,13,9.0,9.0,9.0,8.0,7.0,10.0
8.0,13,9.0,9.0,8.0,7.0,7.0,10.0
9.0,13,9.0,8.0,7.0,6.0,7.0,10.0
10.0,13,9.0,8.0,7.0,6.0,7.0,9.0
11.0,13,9.0,7.0,7.0,6.0,5.0,8.0
12.0,13,8.0,7.0,7.0,6.0,5.0,8.0
13.0,13,7.0,7.0,7.0,5.0,5.0,8.0
14.0,13,7.0,7.0,6.0,4.0,5.0,8.0
15.0,13,7.0,7.0,6.0,4.0,5.0,8.0
16.0,13,7.0,7.0,5.0,4.0,5.0,8.0
17.0,13,7.0,6.0,5.0,4.0,5.0,8.0
18.0,13,7.0,6.0,5.0,4.0,5.0,8.0
19.0,13,6.0,5.0,3.0,3.0,5.0,7.0
20.0,13,6.0,5.0,3.0,3.0,5.0,6.0
21.0,13,5.0,5.0,3.0,3.0,4.0,6.0
22.0,13,5.0,5.0,3.0,3.0,4.0,6.0
23.0,13,5.0,5.0,3.0,2.0,3.0,6.0
24.0,13,4.0,5.0,2.0,2.0,2.0,4.0
25.0,13,4.0,5.0,2.0,2.0,2.0,4.0
26.0,13,4.0,5.0,1.0,2.0,2.0,4.0
27.0,13,4.0,3.0,1.0,2.0,2.0,4.0
28.0,13,4.0,3.0,1.0,1.0,2.0,4.0
29.0,13,4.0,3.0,0.0,1.0,1.0,4.0
30.0,13,4.0,3.0,0.0,1.0,1.0,3.0
31.0,13,4.0,3.0,0.0,1.0,1.0,3.0
32.0,13,4.0,3.0,0.0,1.0,1.0,3.0
33.0,13,4.0,2.0,0.0,1.0,1.0,3.0
34.0,13,3.0,2.0,0.0,1.0,1.0,3.0
35.0,13,2.0,2.0,0.0,0.0,0.0,3.0
36.0,13,2.0,2.0,0.0,0.0,0.0,3.0
37.0,13,2.0,2.0,0.0,0.0,0.0,3.0
38.0,13,2.0,2.0,0.0,0.0,0.0,2.0
39.0,13,0.0,2.0,0.0,0.0,0.0,2.0
1.0,14,10.0,10.0,10.0,10.0,10.0,10.0
2.0,14,10.0,10.0,10.0,10.0,10.0,10.0
3.0,14,10.0,10.0,10.0,10.0,10.0,10.0
4.0,14,10.0,10.0,9.0,10.0,10.0,10.0
5.0,14,10.0,9.0,7.0,10.0,10.0,10.0
6.0,14,10.0,9.0,7.0,9.0,8.0,8.0
7.0,14,10.0,8.0,7.0,7.0,8.0,8.0
8.0,14,10.0,8.0,7.0,7.0,6.0,8.0
9.0,14,10.0,7.0,6.0,7.0,6.0,8.0
10.0,14,10.0,7.0,6.0,7.0,6.0,8.0
11.0,14,10.0,7.0,5.0,7.0,6.0,7.0
12.0,14,9.0,7.0,5.0,5.0,6.0,7.0
13.0,14,9.0,5.0,3.0,5.0,6.0,7.0
14.0,14,9.0,5.0,3.0,4.0,6.0,6.0
15.0,14,8.0,5.0,2.0,2.0,5.0,6.0
16.0,14,8.0,4.0,1.0,2.0,4.0,6.0
17.0,14,7.0,4.0,1.0,2.0,4.0,6.0
18.0,14,7.0,4.0,1.0,2.0,4.0,6.0
19.0,14,7.0,4.0,1.0,2.0,4.0,6.0
20.0,14,7.0,3.0,1.0,2.0,3.0,5.0
21.0,14,7.0,3.0,1.0,2.0,3.0,5.0
22.0,14,7.0,3.0,1.0,2.0,3.0,5.0
23.0,14,6.0,2.0,1.0,1.0,3.0,4.0
24.0,14,5.0,2.0,0.0,0.0,3.0,3.0
25.0,14,4.0,2.0,0.0,0.0,3.0,3.0
26.0,14,4.0,2.0,0.0,0.0,3.0,3.0
27.0,14,4.0,2.0,0.0,0.0,3.0,3.0
28.0,14,4.0,1.0,0.0,0.0,3.0,3.0
29.0,14,3.0,1.0,0.0,0.0,3.0,3.0
30.0,14,3.0,1.0,0.0,0.0,3.0,3.0
31.0,14,2.0,1.0,0.0,0.0,2.0,1.0
32.0,14,2.0,1.0,0.0,0.0,2.0,1.0
33.0,14,2.0,1.0,0.0,0.0,2.0,1.0
34.0,14,2.0,1.0,0.0,0.0,2.0,1.0
35.0,14,2.0,1.0,0.0,0.0,2.0,1.0
36.0,14,1.0,1.0,0.0,0.0,2.0,1.0
37.0,14,0.0,1.0,0.0,0.0,2.0,0.0
38.0,14,0.0,1.0,0.0,0.0,1.0,0.0
39.0,14,0.0,1.0,0.0,0.0,1.0,0.0
40.0,14,0.0,1.0,0.0,0.0,1.0,0.0
41.0,14,0.0,1.0,0.0,0.0,0.0,0.0
1.0,15,10.0,10.0,10.0,10.0,10.0,10.0
2.0,15,10.0,10.0,10.0,10.0,10.0,10.0
3.0,15,10.0,10.0,9.0,9.0,10.0,10.0
4.0,15,10.0,9.0,8.0,7.0,10.0,10.0
5.0,15,8.0,8.0,8.0,7.0,10.0,10.0
6.0,15,8.0,8.0,7.0,6.0,9.0,9.0
7.0,15,8.0,7.0,6.0,6.0,9.0,9.0
8.0,15,8.0,7.0,6.0,6.0,9.0,9.0
9.0,15,8.0,7.0,5.0,5.0,8.0,8.0
10.0,15,8.0,7.0,5.0,5.0,8.0,7.0
11.0,15,8.0,7.0,5.0,4.0,8.0,7.0
12.0,15,8.0,7.0,5.0,4.0,8.0,7.0
13.0,15,7.0,7.0,5.0,2.0,6.0,7.0
14.0,15,7.0,7.0,5.0,2.0,6.0,6.0
15.0,15,7.0,6.0,4.0,2.0,6.0,6.0
16.0,15,7.0,6.0,4.0,2.0,4.0,5.0
17.0,15,7.0,5.0,4.0,2.0,4.0,4.0
18.0,15,6.0,5.0,4.0,1.0,4.0,4.0
19.0,15,5.0,5.0,4.0,1.0,4.0,4.0
20.0,15,5.0,5.0,4.0,1.0,4.0,4.0
21.0,15,5.0,5.0,4.0,1.0,4.0,4.0
22.0,15,5.0,4.0,4.0,1.0,4.0,4.0
23.0,15,5.0,4.0,4.0,1.0,4.0,4.0
24.0,15,5.0,4.0,4.0,1.0,4.0,4.0
25.0,15,5.0,4.0,4.0,1.0,4.0,4.0
26.0,15,5.0,2.0,3.0,1.0,3.0,4.0
27.0,15,5.0,2.0,2.0,1.0,3.0,4.0
28.0,15,5.0,2.0,1.0,1.0,3.0,3.0
29.0,15,5.0,1.0,1.0,1.0,3.0,3.0
30.0,15,5.0,1.0,1.0,1.0,3.0,3.0
31.0,15,5.0,1.0,1.0,1.0,3.0,3.0
32.0,15,5.0,1.0,1.0,1.0,3.0,3.0
33.0,15,5.0,1.0,1.0,1.0,3.0,3.0
34.0,15,5.0,1.0,1.0,1.0,3.0,3.0
35.0,15,5.0,1.0,1.0,1.0,3.0,3.0
36.0,15,5.0,1.0,1.0,1.0,3.0,2.0
37.0,15,5.0,1.0,1.0,1.0,3.0,2.0
38.0,15,5.0,1.0,1.0,1.0,3.0,2.0
39.0,15,5.0,1.0,1.0,1.0,3.0,2.0
40.0,15,5.0,1.0,0.0,1.0,3.0,2.0
41.0,15,5.0,1.0,0.0,0.0,3.0,2.0
42.0,15,5.0,1.0,0.0,0.0,3.0,2.0
43.0,15,5.0,1.0,0.0,0.0,3.0,2.0
44.0,15,5.0,1.0,0.0,0.0,3.0,2.0
45.0,15,5.0,1.0,0.0,0.0,3.0,2.0
46.0,15,5.0,1.0,0.0,0.0,3.0,2.0
47.0,15,5.0,1.0,0.0,0.0,3.0,2.0
48.0,15,5.0,1.0,0.0,0.0,3.0,2.0
49.0,15,5.0,1.0,0.0,0.0,3.0,2.0
50.0,15,5.0,1.0,0.0,0.0,3.0,2.0
51.0,15,5.0,1.0,0.0,0.0,3.0,1.0
52.0,15,4.0,1.0,0.0,0.0,3.0,1.0
53.0,15,4.0,1.0,0.0,0.0,3.0,1.0
54.0,15,4.0,1.0,0.0,0.0,3.0,1.0
55.0,15,4.0,1.0,0.0,0.0,3.0,1.0
56.0,15,4.0,1.0,0.0,0.0,3.0,1.0
57.0,15,4.0,1.0,0.0,0.0,3.0,1.0
58.0,15,4.0,1.0,0.0,0.0,2.0,0.0
59.0,15,4.0,1.0,0.0,0.0,2.0,0.0
60.0,15,4.0,1.0,0.0,0.0,2.0,0.0
61.0,15,4.0,1.0,0.0,0.0,2.0,0.0
62.0,15,4.0,1.0,0.0,0.0,2.0,0.0
63.0,15,4.0,1.0,0.0,0.0,2.0,0.0
64.0,15,4.0,1.0,0.0,0.0,2.0,0.0
65.0,15,4.0,1.0,0.0,0.0,2.0,0.0
66.0,15,4.0,1.0,0.0,0.0,2.0,0.0
67.0,15,4.0,1.0,0.0,0.0,2.0,0.0
68.0,15,4.0,1.0,0.0,0.0,2.0,0.0
69.0,15,4.0,1.0,0.0,0.0,2.0,0.0
70.0,15,4.0,0.0,0.0,0.0,2.0,0.0
1.0,16,10.0,10.0,10.0,10.0,10.0,10.0
2.0,16,10.0,10.0,10.0,10.0,10.0,10.0
3.0,16,9.0,10.0,10.0,10.0,10.0,10.0
4.0,16,9.0,10.0,10.0,10.0,10.0,10.0
5.0,16,9.0,10.0,10.0,10.0,10.0,10.0
6.0,16,9.0,10.0,10.0,8.0,10.0,10.0
7.0,16,9.0,10.0,9.0,7.0,8.0,10.0
8.0,16,9.0,10.0,8.0,6.0,8.0,10.0
9.0,16,9.0,10.0,8.0,6.0,8.0,10.0
10.0,16,8.0,9.0,8.0,6.0,7.0,9.0
11.0,16,8.0,8.0,8.0,6.0,6.0,8.0
12.0,16,7.0,7.0,8.0,5.0,6.0,7.0
13.0,16,7.0,6.0,7.0,5.0,5.0,5.0
14.0,16,7.0,6.0,7.0,4.0,4.0,5.0
15.0,16,7.0,6.0,5.0,4.0,4.0,4.0
16.0,16,7.0,6.0,5.0,3.0,4.0,3.0
17.0,16,7.0,6.0,5.0,3.0,3.0,3.0
18.0,16,6.0,6.0,5.0,2.0,3.0,3.0
19.0,16,6.0,5.0,5.0,2.0,3.0,3.0
20.0,16,5.0,5.0,4.0,1.0,3.0,3.0
21.0,16,5.0,4.0,3.0,1.0,2.0,3.0
22.0,16,5.0,3.0,3.0,1.0,2.0,3.0
23.0,16,5.0,3.0,3.0,1.0,2.0,2.0
24.0,16,4.0,3.0,3.0,1.0,2.0,2.0
25.0,16,4.0,3.0,2.0,0.0,2.0,1.0
26.0,16,4.0,3.0,2.0,0.0,1.0,1.0
27.0,16,4.0,3.0,2.0,0.0,1.0,1.0
28.0,16,4.0,3.0,2.0,0.0,1.0,1.0
29.0,16,4.0,3.0,2.0,0.0,1.0,1.0
30.0,16,4.0,3.0,2.0,0.0,1.0,1.0
31.0,16,4.0,3.0,2.0,0.0,1.0,1.0
32.0,16,4.0,3.0,2.0,0.0,1.0,1.0
33.0,16,4.0,2.0,2.0,0.0,0.0,1.0
34.0,16,4.0,2.0,2.0,0.0,0.0,1.0
35.0,16,4.0,2.0,2.0,0.0,0.0,1.0
36.0,16,4.0,2.0,2.0,0.0,0.0,1.0
37.0,16,4.0,2.0,2.0,0.0,0.0,1.0
38.0,16,4.0,1.0,1.0,0.0,0.0,1.0
39.0,16,4.0,1.0,1.0,0.0,0.0,1.0
40.0,16,4.0,1.0,1.0,0.0,0.0,1.0
41.0,16,3.0,1.0,1.0,0.0,0.0,1.0
42.0,16,3.0,0.0,1.0,0.0,0.0,0.0
1.0,17,10.0,10.0,10.0,10.0,10.0,10.0
2.0,17,10.0,10.0,10.0,10.0,10.0,10.0
3.0,17,10.0,10.0,10.0,10.0,10.0,10.0
4.0,17,10.0,10.0,10.0,9.0,10.0,10.0
5.0,17,9.0,10.0,9.0,9.0,10.0,9.0
6.0,17,9.0,9.0,9.0,9.0,10.0,9.0
7.0,17,9.0,9.0,8.0,9.0,10.0,8.0
8.0,17,9.0,8.0,8.0,9.0,9.0,8.0
9.0,17,9.0,8.0,8.0,9.0,9.0,8.0
10.0,17,9.0,7.0,8.0,9.0,9.0,8.0
11.0,17,9.0,7.0,8.0,7.0,9.0,8.0
12.0,17,8.0,7.0,7.0,6.0,9.0,8.0
13.0,17,8.0,7.0,7.0,6.0,8.0,8.0
14.0,17,8.0,7.0,6.0,6.0,7.0,8.0
15.0,17,8.0,7.0,5.0,5.0,7.0,6.0
16.0,17,7.0,7.0,5.0,3.0,7.0,6.0
17.0,17,6.0,7.0,5.0,3.0,6.0,6.0
18.0,17,6.0,6.0,4.0,2.0,5.0,5.0
19.0,17,4.0,5.0,4.0,1.0,5.0,5.0
20.0,17,4.0,5.0,4.0,1.0,5.0,5.0
21.0,17,3.0,5.0,4.0,1.0,5.0,5.0
22.0,17,3.0,5.0,4.0,1.0,5.0,5.0
23.0,17,3.0,5.0,4.0,1.0,5.0,5.0
24.0,17,3.0,5.0,4.0,1.0,5.0,5.0
25.0,17,3.0,5.0,4.0,0.0,4.0,5.0
26.0,17,3.0,5.0,3.0,0.0,3.0,4.0
27.0,17,3.0,5.0,2.0,0.0,3.0,2.0
28.0,17,3.0,3.0,0.0,0.0,3.0,1.0
29.0,17,2.0,3.0,0.0,0.0,3.0,1.0
30.0,17,2.0,3.0,0.0,0.0,3.0,1.0
31.0,17,2.0,3.0,0.0,0.0,3.0,1.0
32.0,17,2.0,3.0,0.0,0.0,3.0,1.0
33.0,17,2.0,3.0,0.0,0.0,3.0,1.0
34.0,17,2.0,3.0,0.0,0.0,3.0,1.0
35.0,17,2.0,3.0,0.0,0.0,3.0,1.0
36.0,17,2.0,3.0,0.0,0.0,3.0,1.0
37.0,17,2.0,3.0,0.0,0.0,3.0,1.0
38.0,17,2.0,3.0,0.0,0.0,3.0,1.0
39.0,17,2.0,2.0,0.0,0.0,1.0,1.0
40.0,17,1.0,2.0,0.0,0.0,1.0,1.0
41.0,17,1.0,2.0,0.0,0.0,1.0,1.0
42.0,17,1.0,1.0,0.0,0.0,1.0,1.0
43.0,17,1.0,1.0,0.0,0.0,1.0,1.0
44.0,17,1.0,1.0,0.0,0.0,1.0,1.0
45.0,17,1.0,1.0,0.0,0.0,1.0,1.0
46.0,17,1.0,1.0,0.0,0.0,1.0,1.0
47.0,17,1.0,1.0,0.0,0.0,1.0,1.0
48.0,17,1.0,1.0,0.0,0.0,0.0,1.0
49.0,17,1.0,0.0,0.0,0.0,0.0,1.0
50.0,17,1.0,0.0,0.0,0.0,0.0,0.0
1.0,18,10.0,10.0,10.0,10.0,10.0,10.0
2.0,18,10.0,10.0,10.0,10.0,10.0,10.0
3.0,18,10.0,10.0,10.0,10.0,10.0,10.0
4.0,18,10.0,10.0,10.0,10.0,10.0,10.0
5.0,18,10.0,10.0,10.0,10.0,10.0,10.0
6.0,18,10.0,10.0,9.0,8.0,10.0,10.0
7.0,18,10.0,10.0,8.0,7.0,8.0,8.0
8.0,18,9.0,10.0,7.0,7.0,8.0,7.0
9.0,18,9.0,10.0,7.0,6.0,7.0,7.0
10.0,18,8.0,10.0,7.0,6.0,7.0,5.0
11.0,18,7.0,9.0,6.0,5.0,7.0,5.0
12.0,18,7.0,9.0,6.0,5.0,7.0,4.0
13.0,18,6.0,7.0,4.0,5.0,7.0,4.0
14.0,18,6.0,7.0,3.0,4.0,7.0,3.0
15.0,18,5.0,7.0,2.0,4.0,7.0,2.0
16.0,18,5.0,6.0,2.0,3.0,7.0,2.0
17.0,18,5.0,6.0,2.0,2.0,5.0,2.0
18.0,18,4.0,6.0,2.0,1.0,5.0,2.0
19.0,18,4.0,6.0,2.0,1.0,5.0,2.0
20.0,18,4.0,5.0,2.0,1.0,4.0,2.0
21.0,18,4.0,5.0,2.0,1.0,4.0,2.0
22.0,18,4.0,5.0,2.0,1.0,3.0,2.0
23.0,18,4.0,4.0,2.0,1.0,3.0,2.0
24.0,18,4.0,4.0,1.0,1.0,3.0,2.0
25.0,18,4.0,4.0,1.0,0.0,3.0,2.0
26.0,18,4.0,4.0,0.0,0.0,3.0,1.0
27.0,18,4.0,4.0,0.0,0.0,3.0,0.0
28.0,18,4.0,4.0,0.0,0.0,3.0,0.0
29.0,18,4.0,4.0,0.0,0.0,3.0,0.0
30.0,18,4.0,4.0,0.0,0.0,3.0,0.0
31.0,18,4.0,4.0,0.0,0.0,3.0,0.0
32.0,18,4.0,3.0,0.0,0.0,3.0,0.0
33.0,18,3.0,3.0,0.0,0.0,3.0,0.0
34.0,18,3.0,3.0,0.0,0.0,3.0,0.0
35.0,18,3.0,3.0,0.0,0.0,3.0,0.0
36.0,18,3.0,3.0,0.0,0.0,3.0,0.0
37.0,18,3.0,3.0,0.0,0.0,3.0,0.0
38.0,18,3.0,3.0,0.0,0.0,3.0,0.0
39.0,18,3.0,3.0,0.0,0.0,3.0,0.0
40.0,18,3.0,2.0,0.0,0.0,2.0,0.0
41.0,18,3.0,2.0,0.0,0.0,2.0,0.0
42.0,18,3.0,2.0,0.0,0.0,2.0,0.0
43.0,18,3.0,1.0,0.0,0.0,2.0,0.0
44.0,18,3.0,1.0,0.0,0.0,1.0,0.0
45.0,18,3.0,0.0,0.0,0.0,1.0,0.0
1.0,19,10.0,10.0,10.0,10.0,10.0,10.0
2.0,19,10.0,10.0,10.0,9.0,10.0,10.0
3.0,19,9.0,10.0,10.0,9.0,10.0,10.0
4.0,19,9.0,10.0,8.0,9.0,10.0,10.0
5.0,19,9.0,10.0,8.0,8.0,10.0,10.0
6.0,19,9.0,10.0,8.0,8.0,10.0,10.0
7.0,19,9.0,10.0,6.0,8.0,10.0,9.0
8.0,19,9.0,10.0,6.0,7.0,10.0,8.0
9.0,19,9.0,10.0,6.0,7.0,9.0,8.0
10.0,19,9.0,10.0,5.0,6.0,9.0,8.0
11.0,19,9.0,10.0,5.0,6.0,8.0,7.0
12.0,19,9.0,10.0,5.0,6.0,8.0,7.0
13.0,19,9.0,9.0,4.0,6.0,8.0,6.0
14.0,19,9.0,9.0,4.0,6.0,8.0,6.0
15.0,19,9.0,9.0,3.0,6.0,8.0,6.0
16.0,19,9.0,9.0,3.0,6.0,8.0,5.0
17.0,19,9.0,8.0,3.0,6.0,8.0,5.0
18.0,19,9.0,8.0,3.0,6.0,8.0,5.0
19.0,19,9.0,8.0,2.0,6.0,8.0,5.0
20.0,19,9.0,7.0,2.0,4.0,8.0,5.0
21.0,19,7.0,7.0,2.0,4.0,8.0,4.0
22.0,19,7.0,7.0,2.0,3.0,8.0,4.0
23.0,19,7.0,7.0,2.0,3.0,6.0,4.0
24.0,19,7.0,7.0,2.0,2.0,4.0,4.0
25.0,19,7.0,6.0,2.0,2.0,4.0,4.0
26.0,19,6.0,6.0,0.0,2.0,4.0,4.0
27.0,19,6.0,5.0,0.0,2.0,4.0,4.0
28.0,19,6.0,5.0,0.0,2.0,3.0,3.0
29.0,19,6.0,3.0,0.0,2.0,3.0,3.0
30.0,19,6.0,3.0,0.0,2.0,3.0,3.0
31.0,19,5.0,3.0,0.0,2.0,3.0,2.0
32.0,19,4.0,3.0,0.0,1.0,3.0,2.0
33.0,19,4.0,3.0,0.0,1.0,3.0,1.0
34.0,19,4.0,3.0,0.0,1.0,2.0,1.0
35.0,19,3.0,3.0,0.0,1.0,2.0,1.0
36.0,19,2.0,2.0,0.0,1.0,2.0,1.0
37.0,19,2.0,2.0,0.0,1.0,2.0,1.0
38.0,19,2.0,2.0,0.0,1.0,2.0,1.0
39.0,19,2.0,2.0,0.0,0.0,2.0,1.0
40.0,19,2.0,1.0,0.0,0.0,1.0,1.0
41.0,19,2.0,0.0,0.0,0.0,1.0,1.0
42.0,19,2.0,0.0,0.0,0.0,1.0,1.0
43.0,19,2.0,0.0,0.0,0.0,1.0,1.0
44.0,19,2.0,0.0,0.0,0.0,1.0,1.0
45.0,19,2.0,0.0,0.0,0.0,1.0,0.0
1.0,20,10.0,10.0,10.0,10.0,10.0,10.0
2.0,20,10.0,10.0,10.0,10.0,10.0,10.0
3.0,20,10.0,10.0,9.0,9.0,10.0,9.0
4.0,20,10.0,10.0,9.0,9.0,9.0,9.0
5.0,20,10.0,10.0,9.0,9.0,9.0,9.0
6.0,20,10.0,10.0,8.0,9.0,9.0,9.0
7.0,20,10.0,9.0,7.0,7.0,9.0,9.0
8.0,20,10.0,9.0,7.0,7.0,8.0,9.0
9.0,20,9.0,8.0,7.0,7.0,7.0,9.0
10.0,20,9.0,8.0,7.0,6.0,6.0,9.0
11.0,20,9.0,8.0,6.0,6.0,5.0,9.0
12.0,20,9.0,8.0,6.0,6.0,5.0,7.0
13.0,20,8.0,8.0,6.0,6.0,5.0,6.0
14.0,20,6.0,8.0,6.0,6.0,5.0,6.0
15.0,20,6.0,8.0,6.0,6.0,5.0,6.0
16.0,20,6.0,8.0,5.0,6.0,5.0,5.0
17.0,20,6.0,8.0,5.0,6.0,5.0,5.0
18.0,20,6.0,8.0,5.0,6.0,5.0,5.0
19.0,20,6.0,8.0,5.0,6.0,5.0,5.0
20.0,20,6.0,8.0,5.0,6.0,5.0,5.0
21.0,20,6.0,8.0,5.0,6.0,5.0,5.0
22.0,20,6.0,7.0,4.0,6.0,5.0,5.0
23.0,20,5.0,6.0,4.0,6.0,5.0,5.0
24.0,20,5.0,6.0,4.0,5.0,5.0,4.0
25.0,20,5.0,6.0,4.0,5.0,4.0,4.0
26.0,20,5.0,5.0,3.0,4.0,2.0,3.0
27.0,20,5.0,5.0,3.0,4.0,2.0,2.0
28.0,20,4.0,5.0,3.0,4.0,2.0,2.0
29.0,20,4.0,5.0,3.0,4.0,2.0,2.0
30.0,20,4.0,5.0,3.0,3.0,2.0,2.0
31.0,20,4.0,5.0,2.0,2.0,2.0,2.0
32.0,20,3.0,5.0,2.0,2.0,2.0,2.0
33.0,20,3.0,5.0,1.0,2.0,2.0,1.0
34.0,20,3.0,5.0,1.0,2.0,2.0,1.0
35.0,20,3.0,5.0,1.0,2.0,2.0,1.0
36.0,20,3.0,5.0,1.0,2.0,2.0,1.0
37.0,20,3.0,5.0,1.0,2.0,2.0,1.0
38.0,20,3.0,5.0,0.0,2.0,2.0,1.0
39.0,20,3.0,5.0,0.0,1.0,2.0,1.0
40.0,20,1.0,5.0,0.0,1.0,2.0,1.0
41.0,20,1.0,4.0,0.0,0.0,2.0,1.0
42.0,20,1.0,4.0,0.0,0.0,1.0,1.0
43.0,20,1.0,4.0,0.0,0.0,1.0,1.0
44.0,20,1.0,4.0,0.0,0.0,1.0,1.0
45.0,20,1.0,4.0,0.0,0.0,1.0,1.0
46.0,20,1.0,4.0,0.0,0.0,0.0,1.0
47.0,20,1.0,3.0,0.0,0.0,0.0,1.0
48.0,20,1.0,3.0,0.0,0.0,0.0,1.0
49.0,20,1.0,3.0,0.0,0.0,0.0,1.0
50.0,20,1.0,3.0,0.0,0.0,0.0,1.0
51.0,20,1.0,3.0,0.0,0.0,0.0,1.0
52.0,20,1.0,3.0,0.0,0.0,0.0,1.0
53.0,20,1.0,3.0,0.0,0.0,0.0,1.0
54.0,20,1.0,2.0,0.0,0.0,0.0,1.0
55.0,20,1.0,2.0,0.0,0.0,0.0,1.0
56.0,20,1.0,2.0,0.0,0.0,0.0,1.0
57.0,20,1.0,2.0,0.0,0.0,0.0,1.0
58.0,20,1.0,2.0,0.0,0.0,0.0,1.0
59.0,20,0.0,2.0,0.0,0.0,0.0,1.0
1.0,21,10.0,10.0,10.0,10.0,10.0,10.0
2.0,21,10.0,10.0,10.0,10.0,10.0,10.0
3.0,21,10.0,10.0,9.0,9.0,10.0,10.0
4.0,21,10.0,10.0,9.0,9.0,10.0,10.0
5.0,21,10.0,10.0,9.0,9.0,10.0,9.0
6.0,21,9.0,10.0,9.0,9.0,9.0,9.0
7.0,21,9.0,9.0,7.0,9.0,9.0,9.0
8.0,21,9.0,9.0,6.0,7.0,9.0,7.0
9.0,21,9.0,9.0,6.0,7.0,8.0,7.0
10.0,21,9.0,9.0,6.0,7.0,8.0,7.0
11.0,21,9.0,8.0,4.0,7.0,8.0,7.0
12.0,21,9.0,8.0,3.0,6.0,8.0,6.0
13.0,21,9.0,8.0,3.0,6.0,6.0,5.0
14.0,21,9.0,8.0,2.0,6.0,6.0,5.0
15.0,21,9.0,7.0,2.0,6.0,6.0,5.0
16.0,21,8.0,6.0,2.0,6.0,6.0,5.0
17.0,21,8.0,5.0,2.0,6.0,6.0,5.0
18.0,21,8.0,5.0,2.0,6.0,6.0,5.0
19.0,21,8.0,5.0,2.0,6.0,6.0,5.0
